Record_ID,Date,Country,City,Temperature,Humidity,Precipitation,Air_Quality_Index,Extreme_Weather_Events,Climate_Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
bra_1557,2024-04-04,Brazil,"Brasilia ",8.1,31,168.1,301,Flood,Koeppen-B,Tropical,Grassland,9.7,32,SW,Spring,8621772,19447423,9
bra_1558,2024-04-05,Brazil,"Brasilia ",10.5,79,173,398,None,Koeppen-C,Tropical,Tundra,14.4,11.6,W,Spring,5605087,50192858,2
bra_1559,2024-04-06,Brazil,"Brasilia ",-3.1,59,117.3,388,None,Koeppen-A,Tropical,Tundra,-0.1,28.6,E,Spring,4737054,34464627,5
bra_156,2024-06-04,Brazil,"Sao Paulo",21.7,90,170.5,107,None,Koeppen-C,Tropical,Grassland,26.2,18,NW,Summer,7688884,16640042,2
bra_1560,2024-04-07,Brazil,"Brasilia ",14.7,65,43.2,136,None,Koeppen-C,Tropical,Wetland,17.9,32.1,S,Spring,7157025,7571077,2
bra_1561,2024-04-08,Brazil,"Brasilia ",1.3,42,143.9,382,None,Koeppen-B,Tropical,Grassland,3.4,1.1,E,Spring,2211768,75466604,1
bra_1562,2024-04-09,Brazil,"Brasilia ",-7.4,79,10.9,24,None,Koeppen-D,Tropical,Forest,-3.5,18.9,N,Spring,4016606,74366800,7
bra_1563,2024-04-10,Brazil,"Brasilia ",0.2,77,182,77,Heatwave,Koeppen-C,Tropical,Grassland,4,30,E,Spring,3082548,95625541,4
bra_1564,2024-04-11,Brazil,"Brasilia ",12.7,36,128.8,380,Drought,Koeppen-A,Tropical,Desert,14.5,6.1,NE,Spring,2460682,33925239,9
bra_1565,2024-04-12,Brazil,"Brasilia ",-8,20,90.6,492,None,Koeppen-D,Tropical,Grassland,-7,19,S,Spring,4054459,60567961,4
bra_1566,2024-04-13,Brazil,"Brasilia ",40.1,58,28.2,21,None,Koeppen-C,Tropical,Grassland,43,3.7,S,Spring,1000703,17702856,1
bra_1567,2024-04-14,Brazil,"Brasilia ",31.8,38,138.3,374,None,Koeppen-A,Tropical,Tundra,33.7,9.6,NE,Spring,7950645,82059276,5
bra_1568,2024-04-15,Brazil,"Brasilia ",24.8,21,44.2,307,None,Koeppen-A,Tropical,Grassland,25.9,6.6,SE,Spring,6635745,92138747,10
bra_1569,2024-04-16,Brazil,"Brasilia ",43.2,72,3.6,482,None,Koeppen-A,Tropical,Wetland,46.8,38.9,E,Spring,791131,90364098,4
bra_157,2024-06-05,Brazil,"Sao Paulo",8.5,37,172.9,418,Heatwave,Koeppen-D,Tropical,Wetland,10.3,20.4,NW,Summer,9795193,73781278,2
bra_1570,2024-04-17,Brazil,"Brasilia ",0.7,96,72.2,310,None,Koeppen-B,Tropical,Tundra,5.5,3.9,NE,Spring,6095569,90551379,9
bra_1571,2024-04-18,Brazil,"Brasilia ",1.4,17,159,481,Drought,Koeppen-A,Tropical,Tundra,2.2,38.2,N,Spring,277932,46599622,8
bra_1572,2024-04-19,Brazil,"Brasilia ",-5.2,46,116.4,413,None,Koeppen-D,Tropical,Wetland,-2.9,32.3,NW,Spring,9928985,4772433,1
bra_1573,2024-04-20,Brazil,"Brasilia ",37.3,77,66.7,473,None,Koeppen-C,Tropical,Wetland,41.1,5.5,E,Spring,7442375,78819428,5
bra_1574,2024-04-21,Brazil,"Brasilia ",17.4,49,14.6,433,None,Koeppen-B,Tropical,Desert,19.8,16.2,SE,Spring,4983555,37592629,5
bra_1575,2024-04-22,Brazil,"Brasilia ",11.2,42,39.4,479,None,Koeppen-B,Tropical,Wetland,13.3,35,SW,Spring,2480737,51955036,7
bra_1576,2024-04-23,Brazil,"Brasilia ",22.4,92,17,127,None,Koeppen-A,Tropical,Desert,27,12.7,N,Spring,6506453,9013138,3
bra_1577,2024-04-24,Brazil,"Brasilia ",18.4,18,132.2,232,None,Koeppen-D,Tropical,Desert,19.3,29.9,W,Spring,5430838,60098250,5
bra_1578,2024-04-25,Brazil,"Brasilia ",39.4,61,187.7,292,Drought,Koeppen-A,Tropical,Forest,42.4,34.2,N,Spring,2226141,52622140,6
bra_1579,2024-04-26,Brazil,"Brasilia ",-3.6,34,50.7,44,Drought,Koeppen-D,Tropical,Forest,-1.9,8.6,SW,Spring,9810073,80764552,5
bra_158,2024-06-06,Brazil,"Sao Paulo",10.8,24,5.5,28,None,Koeppen-A,Tropical,Wetland,12,37.2,SE,Summer,8964389,73399231,8
bra_1580,2024-04-27,Brazil,"Brasilia ",42.3,53,185.1,478,None,Koeppen-C,Tropical,Desert,44.9,37.8,SW,Spring,1799666,52332119,8
bra_1581,2024-04-28,Brazil,"Brasilia ",4.4,15,126.6,18,None,Koeppen-C,Tropical,Desert,5.2,5.8,NE,Spring,3895594,72172996,8
bra_1582,2024-04-29,Brazil,"Brasilia ",-4.9,63,23.2,411,None,Koeppen-A,Tropical,Grassland,-1.8,9.6,SE,Spring,5190664,94156690,9
bra_1583,2024-04-30,Brazil,"Brasilia ",43.5,52,27.8,247,None,Koeppen-B,Tropical,Grassland,46.1,20.6,SW,Spring,138876,33291838,3
bra_1584,2024-05-01,Brazil,"Brasilia ",11.8,88,110.3,401,None,Koeppen-B,Tropical,Forest,16.2,18.2,W,Spring,9280147,96189320,10
bra_1585,2024-05-02,Brazil,"Brasilia ",5.2,69,40.5,454,Flood,Koeppen-D,Tropical,Grassland,8.7,3.4,SE,Spring,4171771,79718492,8
bra_1586,2024-05-03,Brazil,"Brasilia ",20.6,92,133.3,127,Flood,Koeppen-B,Tropical,Wetland,25.2,17.6,E,Spring,6942962,7990511,6
bra_1587,2024-05-04,Brazil,"Brasilia ",39.4,67,64.4,373,None,Koeppen-B,Tropical,Wetland,42.8,27.7,E,Spring,3669606,46527129,7
bra_1588,2024-05-05,Brazil,"Brasilia ",25.2,21,14.1,74,Heatwave,Koeppen-B,Tropical,Wetland,26.2,18.3,SE,Spring,6609350,193387,10
bra_1589,2024-05-06,Brazil,"Brasilia ",4.8,12,147.1,209,None,Koeppen-A,Tropical,Wetland,5.4,9.8,NE,Spring,6631190,93314830,6
bra_159,2024-06-07,Brazil,"Sao Paulo",34.7,27,149.2,436,None,Koeppen-D,Tropical,Forest,36.1,29.9,S,Summer,7911449,67268979,5
bra_1590,2024-05-07,Brazil,"Brasilia ",-5.3,25,88.1,283,Heatwave,Koeppen-B,Tropical,Grassland,-4,25.5,SW,Spring,1678626,30182371,5
bra_1591,2024-05-08,Brazil,"Brasilia ",2.6,92,125.4,338,None,Koeppen-A,Tropical,Tundra,7.2,36.6,S,Spring,1672191,70674549,4
bra_1592,2024-05-09,Brazil,"Brasilia ",19.1,96,19.7,35,None,Koeppen-A,Tropical,Wetland,23.9,2.5,S,Spring,6625661,88000602,10
bra_1593,2024-05-10,Brazil,"Brasilia ",15.2,98,128.1,412,None,Koeppen-A,Tropical,Wetland,20.1,12.3,NE,Spring,3620561,20255175,3
bra_1594,2024-05-11,Brazil,"Brasilia ",22,53,178.5,321,None,Koeppen-A,Tropical,Desert,24.6,2.9,W,Spring,4832944,74330439,2
bra_1595,2024-05-12,Brazil,"Brasilia ",16.8,35,102.3,489,None,Koeppen-A,Tropical,Tundra,18.6,0.8,S,Spring,8568016,44838055,6
bra_1596,2024-05-13,Brazil,"Brasilia ",43.8,88,118.2,384,None,Koeppen-B,Tropical,Wetland,48.2,38.4,W,Spring,6237888,22139959,7
bra_1597,2024-05-14,Brazil,"Brasilia ",37.6,61,7.9,111,None,Koeppen-D,Tropical,Grassland,40.6,27.4,S,Spring,7533205,42135883,8
bra_1598,2024-05-15,Brazil,"Brasilia ",31.2,23,36.6,466,Heatwave,Koeppen-B,Tropical,Desert,32.4,37,NW,Spring,7576421,80518032,2
bra_1599,2024-05-16,Brazil,"Brasilia ",26.3,85,7.1,128,None,Koeppen-D,Tropical,Desert,30.6,36.7,S,Spring,1490968,98688588,9
bra_16,2024-01-16,Brazil,"Sao Paulo",30.6,93,28.2,212,None,Koeppen-B,Tropical,Wetland,35.2,34.5,W,Winter,1147832,57992243,4
bra_160,2024-06-08,Brazil,"Sao Paulo",38.6,59,120.1,224,Flood,Koeppen-D,Tropical,Grassland,41.6,7.6,S,Summer,6740746,83138915,8
bra_1600,2024-05-17,Brazil,"Brasilia ",27.1,35,117.2,265,None,Koeppen-C,Tropical,Forest,28.9,7,SE,Spring,675883,20149873,6
bra_1601,2024-05-18,Brazil,"Brasilia ",24.1,78,95.2,273,None,Koeppen-B,Tropical,Forest,28,19,S,Spring,3368615,77181570,4
bra_1602,2024-05-19,Brazil,"Brasilia ",11.2,90,93.6,288,None,Koeppen-D,Tropical,Desert,15.7,30.5,E,Spring,9942284,95761185,2
bra_1603,2024-05-20,Brazil,"Brasilia ",15.2,41,57.3,489,None,Koeppen-D,Tropical,Tundra,17.2,20.9,NE,Spring,9755844,86698684,7
bra_1604,2024-05-21,Brazil,"Brasilia ",7.2,86,191.5,343,None,Koeppen-C,Tropical,Grassland,11.5,21,NW,Spring,7465003,84352381,5
bra_1605,2024-05-22,Brazil,"Brasilia ",41.4,99,114.9,299,None,Koeppen-D,Tropical,Desert,46.4,8.5,SE,Spring,4416134,60821541,7
bra_1606,2024-05-23,Brazil,"Brasilia ",17.2,48,52.4,39,None,Koeppen-C,Tropical,Tundra,19.6,7,E,Spring,8087254,48302757,6
bra_1607,2024-05-24,Brazil,"Brasilia ",43.2,47,26.2,285,None,Koeppen-C,Tropical,Tundra,45.6,20.1,SW,Spring,7442155,70800353,10
bra_1608,2024-05-25,Brazil,"Brasilia ",-6.5,98,147.6,261,None,Koeppen-D,Tropical,Tundra,-1.6,14.3,NE,Spring,2785695,40949269,10
bra_1609,2024-05-26,Brazil,"Brasilia ",-6.9,80,167.4,417,None,Koeppen-C,Tropical,Forest,-2.9,31,E,Spring,6455956,79327756,3
bra_161,2024-06-09,Brazil,"Sao Paulo",27.7,88,48.2,255,None,Koeppen-A,Tropical,Grassland,32.1,34,NE,Summer,9462973,30232741,9
bra_1610,2024-05-27,Brazil,"Brasilia ",6.7,51,161.2,277,None,Koeppen-B,Tropical,Desert,9.2,29.8,N,Spring,5205446,66005879,6
bra_1611,2024-05-28,Brazil,"Brasilia ",1.2,98,126.4,69,None,Koeppen-B,Tropical,Tundra,6.1,39.9,E,Spring,1604425,96192532,8
bra_1612,2024-05-29,Brazil,"Brasilia ",44.3,21,162.9,206,None,Koeppen-D,Tropical,Desert,45.3,3.2,NW,Spring,9089410,32333741,3
bra_1613,2024-05-30,Brazil,"Brasilia ",8.6,11,68.6,332,None,Koeppen-D,Tropical,Desert,9.2,22.9,SE,Spring,7469453,24627917,10
bra_1614,2024-05-31,Brazil,"Brasilia ",34.8,48,193,421,None,Koeppen-B,Tropical,Grassland,37.2,5.4,N,Spring,9844810,13193062,8
bra_1615,2024-06-01,Brazil,"Brasilia ",10.1,11,26.9,362,None,Koeppen-C,Tropical,Grassland,10.7,37.6,W,Summer,557369,70561611,3
bra_1616,2024-06-02,Brazil,"Brasilia ",38,48,101.1,148,None,Koeppen-C,Tropical,Desert,40.4,36.5,W,Summer,5868501,58718121,6
bra_1617,2024-06-03,Brazil,"Brasilia ",16.4,35,45.4,306,None,Koeppen-D,Tropical,Wetland,18.1,21.3,NE,Summer,4775328,26925786,9
bra_1618,2024-06-04,Brazil,"Brasilia ",-3.9,78,118.6,454,None,Koeppen-D,Tropical,Grassland,0,18.7,NE,Summer,9106025,10439496,9
bra_1619,2024-06-05,Brazil,"Brasilia ",44.1,95,43,325,None,Koeppen-D,Tropical,Desert,48.9,13.7,N,Summer,2844199,84308018,2
bra_162,2024-06-10,Brazil,"Sao Paulo",22.5,36,123.1,284,None,Koeppen-A,Tropical,Desert,24.3,33.1,N,Summer,9709762,90250658,7
bra_1620,2024-06-06,Brazil,"Brasilia ",27.4,54,196.9,110,None,Koeppen-A,Tropical,Forest,30.1,9.6,SE,Summer,5243395,74673386,5
bra_1621,2024-06-07,Brazil,"Brasilia ",42.4,96,156.8,208,None,Koeppen-B,Tropical,Forest,47.2,27.4,E,Summer,8491662,31555690,3
bra_1622,2024-06-08,Brazil,"Brasilia ",1.8,86,137.4,82,None,Koeppen-D,Tropical,Desert,6.1,14.4,NW,Summer,881541,42469663,6
bra_1623,2024-06-09,Brazil,"Brasilia ",24.9,35,155.1,393,None,Koeppen-A,Tropical,Wetland,26.6,7.6,W,Summer,190469,28599780,8
bra_1624,2024-06-10,Brazil,"Brasilia ",40.5,22,24.6,349,None,Koeppen-A,Tropical,Grassland,41.6,24.7,SW,Summer,8571806,22607675,8
bra_1625,2024-06-11,Brazil,"Brasilia ",10.1,35,155.5,409,None,Koeppen-D,Tropical,Wetland,11.8,14.2,SW,Summer,8936860,9357348,4
bra_1626,2024-06-12,Brazil,"Brasilia ",40.7,83,176.7,162,None,Koeppen-D,Tropical,Tundra,44.9,38.1,N,Summer,4693963,32160071,5
bra_1627,2024-06-13,Brazil,"Brasilia ",37.2,70,183.6,125,None,Koeppen-C,Tropical,Tundra,40.7,26.5,SW,Summer,641850,85033603,10
bra_1628,2024-06-14,Brazil,"Brasilia ",28.4,73,17.9,447,None,Koeppen-C,Tropical,Desert,32,17.9,W,Summer,9714190,31096780,9
bra_1629,2024-06-15,Brazil,"Brasilia ",19.9,86,55.4,459,None,Koeppen-B,Tropical,Wetland,24.2,12.5,NW,Summer,9070616,48561972,7
bra_163,2024-06-11,Brazil,"Sao Paulo",-5.4,89,116.7,80,Drought,Koeppen-A,Tropical,Grassland,-1,4.7,N,Summer,299939,35781999,4
bra_1630,2024-06-16,Brazil,"Brasilia ",8.9,19,118.1,432,None,Koeppen-A,Tropical,Wetland,9.8,27,E,Summer,1586527,11456795,1
bra_1631,2024-06-17,Brazil,"Brasilia ",10.2,13,35.3,359,None,Koeppen-C,Tropical,Wetland,10.8,20.7,NE,Summer,1479716,55892533,1
bra_1632,2024-06-18,Brazil,"Brasilia ",28.8,36,137.6,352,None,Koeppen-D,Tropical,Tundra,30.6,36.4,W,Summer,7153065,78463756,8
bra_1633,2024-06-19,Brazil,"Brasilia ",40,86,6.9,404,None,Koeppen-B,Tropical,Grassland,44.3,39.9,NE,Summer,1664088,11274887,6
bra_1634,2024-06-20,Brazil,"Brasilia ",35.3,21,165.2,75,None,Koeppen-C,Tropical,Wetland,36.3,33.9,SW,Summer,756488,71910705,1
bra_1635,2024-06-21,Brazil,"Brasilia ",6.9,37,124.3,390,None,Koeppen-D,Tropical,Grassland,8.8,25.3,NW,Summer,5191145,13644143,10
bra_1636,2024-06-22,Brazil,"Brasilia ",-4.6,40,42.3,300,Hurricane,Koeppen-D,Tropical,Grassland,-2.6,35.7,SE,Summer,9205783,79311055,1
bra_1637,2024-06-23,Brazil,"Brasilia ",2.5,41,147.4,448,None,Koeppen-D,Tropical,Forest,4.6,32.9,SW,Summer,5907223,22792906,10
bra_1638,2024-06-24,Brazil,"Brasilia ",36.5,35,167.8,306,None,Koeppen-B,Tropical,Forest,38.2,23.3,SW,Summer,4262183,2863509,2
bra_1639,2024-06-25,Brazil,"Brasilia ",11.2,69,85.7,470,Flood,Koeppen-B,Tropical,Desert,14.6,8.1,W,Summer,7313236,54023100,8
bra_164,2024-06-12,Brazil,"Sao Paulo",35.8,56,99.5,353,None,Koeppen-A,Tropical,Desert,38.6,29,S,Summer,1037169,58229871,2
bra_1640,2024-06-26,Brazil,"Brasilia ",9,35,46.2,342,Hurricane,Koeppen-D,Tropical,Forest,10.8,4.8,W,Summer,107564,61991522,8
bra_1641,2024-06-27,Brazil,"Brasilia ",34.5,36,30.6,408,None,Koeppen-D,Tropical,Forest,36.3,25.7,S,Summer,961304,10085191,10
bra_1642,2024-06-28,Brazil,"Brasilia ",37.6,93,67.9,160,None,Koeppen-A,Tropical,Wetland,42.2,12.6,SE,Summer,2505795,14116570,6
bra_1643,2024-06-29,Brazil,"Brasilia ",24.4,90,124.9,255,Flood,Koeppen-A,Tropical,Grassland,28.9,10.3,NE,Summer,1760159,38526850,2
bra_1644,2024-06-30,Brazil,"Brasilia ",29,60,43.7,158,None,Koeppen-A,Tropical,Desert,32,23.2,N,Summer,7538607,90666511,10
bra_1645,2024-07-01,Brazil,"Brasilia ",15.2,43,78.5,459,None,Koeppen-C,Tropical,Tundra,17.3,15.5,E,Summer,5130721,89349914,3
bra_1646,2024-07-02,Brazil,"Brasilia ",23.6,55,67.8,472,Flood,Koeppen-C,Tropical,Grassland,26.4,17.2,SE,Summer,5815027,82212153,6
bra_1647,2024-07-03,Brazil,"Brasilia ",36,88,102.5,411,Flood,Koeppen-B,Tropical,Wetland,40.4,8.4,SE,Summer,9035239,96006541,2
bra_1648,2024-07-04,Brazil,"Brasilia ",-7.8,94,120.2,475,None,Koeppen-D,Tropical,Grassland,-3.1,38.6,NE,Summer,3126951,91787840,10
bra_1649,2024-07-05,Brazil,"Brasilia ",39.4,72,163.8,252,None,Koeppen-B,Tropical,Tundra,43,10.9,NE,Summer,3429395,2257772,8
bra_165,2024-06-13,Brazil,"Sao Paulo",-3,16,68.2,460,None,Koeppen-D,Tropical,Grassland,-2.2,31.5,NE,Summer,3040678,72503065,6
bra_1650,2024-07-06,Brazil,"Brasilia ",-7.2,39,179,195,None,Koeppen-B,Tropical,Grassland,-5.2,9.3,SE,Summer,7361415,98839276,1
bra_1651,2024-07-07,Brazil,"Brasilia ",33.7,79,191,192,None,Koeppen-A,Tropical,Forest,37.7,17.3,S,Summer,5017379,61594774,7
bra_1652,2024-07-08,Brazil,"Brasilia ",40.1,39,156.3,423,None,Koeppen-A,Tropical,Wetland,42.1,0.2,SW,Summer,290949,38114312,4
bra_1653,2024-07-09,Brazil,"Brasilia ",25,15,104.4,326,Heatwave,Koeppen-A,Tropical,Desert,25.8,4.2,N,Summer,7369863,10246196,2
bra_1654,2024-07-10,Brazil,"Brasilia ",26.1,76,147.7,231,None,Koeppen-D,Tropical,Tundra,29.9,21.1,NW,Summer,2186176,26396402,7
bra_1655,2024-07-11,Brazil,"Brasilia ",3.4,100,175.2,193,None,Koeppen-A,Tropical,Desert,8.4,35.9,SE,Summer,8406054,50109302,2
bra_1656,2024-07-12,Brazil,"Brasilia ",-9.2,39,162.2,157,None,Koeppen-B,Tropical,Grassland,-7.2,33.1,W,Summer,2254655,63087585,4
bra_1657,2024-07-13,Brazil,"Brasilia ",-8.1,14,26.1,167,Flood,Koeppen-B,Tropical,Grassland,-7.4,25.8,SE,Summer,2558263,66911632,10
bra_1658,2024-07-14,Brazil,"Brasilia ",11.2,45,149.7,319,None,Koeppen-A,Tropical,Grassland,13.4,9.7,E,Summer,3441700,93286264,1
bra_1659,2024-07-15,Brazil,"Brasilia ",1.4,45,83.4,151,None,Koeppen-B,Tropical,Forest,3.6,11.4,W,Summer,5022320,31523982,1
bra_166,2024-06-14,Brazil,"Sao Paulo",28.1,34,76.8,372,None,Koeppen-D,Tropical,Tundra,29.8,39.7,SW,Summer,4550487,42459425,8
bra_1660,2024-07-16,Brazil,"Brasilia ",24.9,12,112.8,450,None,Koeppen-A,Tropical,Grassland,25.5,35.8,N,Summer,6910685,11867827,9
bra_1661,2024-07-17,Brazil,"Brasilia ",27.9,19,26.6,267,None,Koeppen-A,Tropical,Tundra,28.8,15.9,SW,Summer,7362471,67801402,5
bra_1662,2024-07-18,Brazil,"Brasilia ",2.9,90,11.5,460,None,Koeppen-C,Tropical,Wetland,7.4,21.1,E,Summer,8993651,7290115,1
bra_1663,2024-07-19,Brazil,"Brasilia ",-8.1,32,95.7,312,None,Koeppen-B,Tropical,Wetland,-6.5,26.4,SE,Summer,7747140,40977682,1
bra_1664,2024-07-20,Brazil,"Brasilia ",30.4,17,187.3,58,None,Koeppen-D,Tropical,Grassland,31.2,26.1,SE,Summer,3744552,69372184,3
bra_1665,2024-07-21,Brazil,"Brasilia ",13,58,170.3,316,None,Koeppen-D,Tropical,Grassland,15.9,15.7,E,Summer,6239662,27630311,4
bra_1666,2024-07-22,Brazil,"Brasilia ",37.1,35,23,195,None,Koeppen-A,Tropical,Forest,38.9,2.6,W,Summer,3657673,11331001,6
bra_1667,2024-07-23,Brazil,"Brasilia ",21.3,43,109.6,454,None,Koeppen-D,Tropical,Wetland,23.4,39.3,W,Summer,8665472,85527039,7
bra_1668,2024-07-24,Brazil,"Brasilia ",30.6,85,80.4,78,None,Koeppen-A,Tropical,Tundra,34.9,37.7,SW,Summer,924771,70209292,6
bra_1669,2024-07-25,Brazil,"Brasilia ",12.4,11,165.7,83,None,Koeppen-D,Tropical,Desert,13,15.6,NE,Summer,6542622,91462711,4
bra_167,2024-06-15,Brazil,"Sao Paulo",22.1,26,99.1,438,Hurricane,Koeppen-D,Tropical,Tundra,23.4,35.9,SW,Summer,5037638,20766052,2
bra_1670,2024-07-26,Brazil,"Brasilia ",-8.4,17,96.9,201,Heatwave,Koeppen-D,Tropical,Forest,-7.6,3.1,SE,Summer,6401386,32530895,8
bra_1671,2024-07-27,Brazil,"Brasilia ",5.2,84,118.7,280,None,Koeppen-C,Tropical,Forest,9.4,22.4,N,Summer,887829,68305910,5
bra_1672,2024-07-28,Brazil,"Brasilia ",42.2,66,164,297,None,Koeppen-B,Tropical,Desert,45.5,15.3,NW,Summer,4797199,39657295,9
bra_1673,2024-07-29,Brazil,"Brasilia ",24.6,47,137,382,None,Koeppen-D,Tropical,Tundra,27,12.5,W,Summer,203267,88945881,6
bra_1674,2024-07-30,Brazil,"Brasilia ",12,13,23.3,352,None,Koeppen-C,Tropical,Wetland,12.7,27.6,NE,Summer,9138924,49897034,5
bra_1675,2024-07-31,Brazil,"Brasilia ",-1.3,15,168.1,394,None,Koeppen-A,Tropical,Forest,-0.6,13.6,SE,Summer,4543352,58028347,10
bra_1676,2024-08-01,Brazil,"Brasilia ",24.8,26,173.6,89,None,Koeppen-C,Tropical,Tundra,26.1,9.9,SW,Summer,3297166,39283247,6
bra_1677,2024-08-02,Brazil,"Brasilia ",-3.7,35,196.1,367,None,Koeppen-A,Tropical,Tundra,-2,3,NW,Summer,3527583,85214921,8
bra_1678,2024-08-03,Brazil,"Brasilia ",28.5,22,140.4,30,None,Koeppen-B,Tropical,Forest,29.6,32.1,N,Summer,8918918,42082577,2
bra_1679,2024-08-04,Brazil,"Brasilia ",37.1,25,116.8,295,None,Koeppen-C,Tropical,Tundra,38.4,11.5,SW,Summer,2032530,45683283,5
bra_168,2024-06-16,Brazil,"Sao Paulo",30.9,34,116.4,474,None,Koeppen-B,Tropical,Tundra,32.6,12.9,SW,Summer,8292700,46811209,9
bra_1680,2024-08-05,Brazil,"Brasilia ",17.4,53,31.7,364,Hurricane,Koeppen-D,Tropical,Grassland,20,35.3,NW,Summer,9541554,69886047,6
bra_1681,2024-08-06,Brazil,"Brasilia ",12.8,56,118.8,346,None,Koeppen-B,Tropical,Tundra,15.6,31.5,NW,Summer,6776816,9800335,5
bra_1682,2024-08-07,Brazil,"Brasilia ",6.2,18,91.4,288,None,Koeppen-B,Tropical,Wetland,7.1,21.2,SW,Summer,9120539,11697655,1
bra_1683,2024-08-08,Brazil,"Brasilia ",34.1,55,97.1,455,None,Koeppen-C,Tropical,Grassland,36.9,30.2,E,Summer,1829500,18186305,3
bra_1684,2024-08-09,Brazil,"Brasilia ",35.5,34,167.8,17,None,Koeppen-C,Tropical,Forest,37.2,16.8,N,Summer,5482118,93269614,8
bra_1685,2024-08-10,Brazil,"Brasilia ",26.6,56,11.5,123,None,Koeppen-B,Tropical,Desert,29.4,8,NE,Summer,4777493,65688808,1
bra_1686,2024-08-11,Brazil,"Brasilia ",-5.7,73,115.1,368,None,Koeppen-A,Tropical,Wetland,-2,31.6,E,Summer,5658391,39884636,3
bra_1687,2024-08-12,Brazil,"Brasilia ",-9.6,73,50.7,418,Hurricane,Koeppen-C,Tropical,Grassland,-5.9,4.5,NW,Summer,2416752,54637855,1
bra_1688,2024-08-13,Brazil,"Brasilia ",17.3,71,107,125,None,Koeppen-C,Tropical,Grassland,20.9,14,NW,Summer,2863276,9199414,2
bra_1689,2024-08-14,Brazil,"Brasilia ",-9.9,93,6.1,458,Heatwave,Koeppen-C,Tropical,Desert,-5.2,5.5,E,Summer,6819635,30636077,4
bra_169,2024-06-17,Brazil,"Sao Paulo",4.4,90,141.8,201,None,Koeppen-C,Tropical,Wetland,8.9,38.7,SE,Summer,2501595,98631097,9
bra_1690,2024-08-15,Brazil,"Brasilia ",-2,36,114.9,349,None,Koeppen-C,Tropical,Grassland,-0.2,13.6,E,Summer,6874977,33494631,3
bra_1691,2024-08-16,Brazil,"Brasilia ",31.4,29,51.8,413,Flood,Koeppen-A,Tropical,Desert,32.9,7.3,N,Summer,3226316,39636337,8
bra_1692,2024-08-17,Brazil,"Brasilia ",5.6,40,49,166,None,Koeppen-D,Tropical,Forest,7.6,18,SE,Summer,8259418,2204000,9
bra_1693,2024-08-18,Brazil,"Brasilia ",15.2,10,191.3,245,Flood,Koeppen-D,Tropical,Tundra,15.7,32,N,Summer,2519066,36510747,10
bra_1694,2024-08-19,Brazil,"Brasilia ",22.8,84,149,230,None,Koeppen-D,Tropical,Grassland,27,19.2,W,Summer,8933594,74368851,8
bra_1695,2024-08-20,Brazil,"Brasilia ",34.1,50,66.9,334,None,Koeppen-B,Tropical,Wetland,36.6,2.4,S,Summer,2545106,69358672,3
bra_1696,2024-08-21,Brazil,"Brasilia ",18.4,78,8.1,108,Heatwave,Koeppen-D,Tropical,Wetland,22.3,7.9,W,Summer,3562289,53049197,4
bra_1697,2024-08-22,Brazil,"Brasilia ",-1.7,35,34.9,80,None,Koeppen-D,Tropical,Forest,0.1,13.8,NW,Summer,5119802,79159731,2
bra_1698,2024-08-23,Brazil,"Brasilia ",4.9,99,73.4,123,Flood,Koeppen-D,Tropical,Desert,9.9,28.8,S,Summer,315864,74479540,4
bra_1699,2024-08-24,Brazil,"Brasilia ",34.2,24,45.9,310,None,Koeppen-D,Tropical,Desert,35.4,34.4,N,Summer,3643185,11417756,5
bra_17,2024-01-17,Brazil,"Sao Paulo",-9.1,88,199,68,None,Koeppen-C,Tropical,Wetland,-4.7,35.1,SW,Winter,8113850,21216508,5
bra_170,2024-06-18,Brazil,"Sao Paulo",41.6,80,92.7,315,Heatwave,Koeppen-B,Tropical,Wetland,45.6,7.6,NE,Summer,4529119,97469553,2
bra_1700,2024-08-25,Brazil,"Brasilia ",5.7,34,36.2,290,None,Koeppen-A,Tropical,Wetland,7.4,33.6,NW,Summer,9227537,34394392,2
bra_1701,2024-08-26,Brazil,"Brasilia ",16.5,67,159.5,153,None,Koeppen-B,Tropical,Forest,19.9,9.6,SE,Summer,8736842,80182364,4
bra_1702,2024-08-27,Brazil,"Brasilia ",29.4,79,40.7,453,Heatwave,Koeppen-D,Tropical,Grassland,33.4,1.3,N,Summer,3928995,42725470,9
bra_1703,2024-08-28,Brazil,"Brasilia ",43.7,16,98,34,None,Koeppen-D,Tropical,Wetland,44.5,8.5,NE,Summer,1812259,25908803,2
bra_1704,2024-08-29,Brazil,"Brasilia ",13.3,53,48.7,83,None,Koeppen-C,Tropical,Forest,16,24,SE,Summer,1669946,37594689,9
bra_1705,2024-08-30,Brazil,"Brasilia ",43.3,52,100.9,247,None,Koeppen-B,Tropical,Tundra,45.9,22.4,N,Summer,5664023,13430755,1
bra_1706,2024-08-31,Brazil,"Brasilia ",11.8,77,121.2,164,Heatwave,Koeppen-A,Tropical,Wetland,15.7,11.7,SE,Summer,5134433,65960662,9
bra_1707,2024-09-01,Brazil,"Brasilia ",10.8,90,95.7,404,None,Koeppen-C,Tropical,Tundra,15.3,4.9,NW,Autumn,6666677,74819811,10
